Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Abyss,1,"""1-0""",MKOI,Attackers,Elimination
2Abyss,2,"""2-0""",MKOI,Attackers,Spike Detonation
2Abyss,3,"""3-0""",MKOI,Attackers,Spike Detonation
2Abyss,4,"""4-0""",MKOI,Attackers,Elimination
2Abyss,5,"""5-0""",MKOI,Attackers,Elimination
2Abyss,6,"""6-0""",MKOI,Attackers,Spike Detonation
2Abyss,7,"""7-0""",MKOI,Attackers,Elimination
2Abyss,8,"""8-0""",MKOI,Attackers,Elimination
2Abyss,9,"""9-0""",MKOI,Attackers,Elimination
2Abyss,10,"""10-0""",MKOI,Attackers,Spike Detonation
2Abyss,11,"""10-1""",TL,Defenders,Elimination
2Abyss,12,"""11-1""",MKOI,Attackers,Elimination
2Abyss,13,"""11-2""",MKOI,Attackers,Elimination
2Abyss,14,"""11-3""",MKOI,Attackers,Elimination
2Abyss,15,"""12-3""",TL,Defenders,Defuse
2Abyss,16,"""13-3""",TL,Defenders,Elimination
2Abyss,17,"""""",,,
2Abyss,18,"""""",,,
2Abyss,19,"""""",,,
2Abyss,20,"""""",,,
2Abyss,21,"""""",,,
2Abyss,22,"""""",,,
2Abyss,23,"""""",,,
2Abyss,24,"""""",,,
